Date,Year,Pump sets,Cumulative pump sets energized,Groundwater_Level,Average Rainfall (mm),POPULATION,RURAL_POPULATION,URBAN_POPULATION,GROWTH_RATE_PERCENT
2009-08-17,2009,230045.0,16193521.0,12.65,35.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-18,2009,230045.0,16193521.0,12.55,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-19,2009,230045.0,16193521.0,12.63,20.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-20,2009,230045.0,16193521.0,12.45,5.4,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-21,2009,230045.0,16193521.0,12.8,7.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-22,2009,230045.0,16193521.0,13.15,3.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-23,2009,230045.0,16193521.0,12.39,10.8,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-24,2009,230045.0,16193521.0,12.75,1.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-25,2009,230045.0,16193521.0,13.04,1.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-26,2009,230045.0,16193521.0,12.42,5.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-27,2009,230045.0,16193521.0,12.77,4.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-28,2009,230045.0,16193521.0,12.6,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-29,2009,230045.0,16193521.0,12.68,1.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-30,2009,230045.0,16193521.0,13.27,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-08-31,2009,230045.0,16193521.0,12.28,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-01,2009,230045.0,16193521.0,10.83,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-02,2009,230045.0,16193521.0,10.91,5.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-03,2009,230045.0,16193521.0,10.79,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-04,2009,230045.0,16193521.0,10.9,15.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-05,2009,230045.0,16193521.0,11.15,31.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-06,2009,230045.0,16193521.0,10.56,14.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-07,2009,230045.0,16193521.0,11.37,20.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-08,2009,230045.0,16193521.0,11.15,1.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-09,2009,230045.0,16193521.0,10.57,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-10,2009,230045.0,16193521.0,10.28,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-11,2009,230045.0,16193521.0,10.32,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-12,2009,230045.0,16193521.0,11.21,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-13,2009,230045.0,16193521.0,10.51,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-14,2009,230045.0,16193521.0,10.74,22.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-15,2009,230045.0,16193521.0,11.35,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-16,2009,230045.0,16193521.0,11.74,16.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-17,2009,230045.0,16193521.0,10.71,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-18,2009,230045.0,16193521.0,11.57,2.8,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-19,2009,230045.0,16193521.0,10.85,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-20,2009,230045.0,16193521.0,10.52,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-21,2009,230045.0,16193521.0,11.08,5.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-22,2009,230045.0,16193521.0,10.86,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-23,2009,230045.0,16193521.0,10.47,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-24,2009,230045.0,16193521.0,10.71,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-25,2009,230045.0,16193521.0,11.42,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-26,2009,230045.0,16193521.0,10.96,3.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-27,2009,230045.0,16193521.0,10.79,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-28,2009,230045.0,16193521.0,11.39,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-29,2009,230045.0,16193521.0,10.82,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-09-30,2009,230045.0,16193521.0,10.56,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-01,2009,230045.0,16193521.0,9.98,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-02,2009,230045.0,16193521.0,9.96,9.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-03,2009,230045.0,16193521.0,10.16,6.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-04,2009,230045.0,16193521.0,10.09,10.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-05,2009,230045.0,16193521.0,10.26,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-06,2009,230045.0,16193521.0,9.66,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-07,2009,230045.0,16193521.0,10.36,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-08,2009,230045.0,16193521.0,10.07,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-09,2009,230045.0,16193521.0,9.97,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-10,2009,230045.0,16193521.0,10.38,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-11,2009,230045.0,16193521.0,10.05,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-12,2009,230045.0,16193521.0,9.72,76.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-13,2009,230045.0,16193521.0,10.1,118.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-14,2009,230045.0,16193521.0,10.38,8.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-15,2009,230045.0,16193521.0,10.87,68.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-16,2009,230045.0,16193521.0,9.81,4.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-17,2009,230045.0,16193521.0,10.04,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-18,2009,230045.0,16193521.0,10.23,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-19,2009,230045.0,16193521.0,10.88,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-20,2009,230045.0,16193521.0,10.42,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-21,2009,230045.0,16193521.0,10.2,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-22,2009,230045.0,16193521.0,10.29,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-23,2009,230045.0,16193521.0,10.54,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-24,2009,230045.0,16193521.0,10.38,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-25,2009,230045.0,16193521.0,10.08,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-26,2009,230045.0,16193521.0,10.58,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-27,2009,230045.0,16193521.0,10.82,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-28,2009,230045.0,16193521.0,10.24,4.4,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-29,2009,230045.0,16193521.0,10.08,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-30,2009,230045.0,16193521.0,9.83,6.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-10-31,2009,230045.0,16193521.0,10.61,11.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-01,2009,230045.0,16193521.0,10.39,2.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-02,2009,230045.0,16193521.0,11.15,1.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-03,2009,230045.0,16193521.0,11.32,16.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-04,2009,230045.0,16193521.0,11.16,6.8,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-05,2009,230045.0,16193521.0,10.9,24.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-06,2009,230045.0,16193521.0,10.91,12.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-07,2009,230045.0,16193521.0,10.86,17.8,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-08,2009,230045.0,16193521.0,11.3,196.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-09,2009,230045.0,16193521.0,10.73,136.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-10,2009,230045.0,16193521.0,10.73,233.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-11,2009,230045.0,16193521.0,10.79,9.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-12,2009,230045.0,16193521.0,11.24,2.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-13,2009,230045.0,16193521.0,11.45,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-14,2009,230045.0,16193521.0,10.96,23.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-15,2009,230045.0,16193521.0,10.48,15.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-16,2009,230045.0,16193521.0,10.74,9.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-17,2009,230045.0,16193521.0,11.16,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-18,2009,230045.0,16193521.0,10.28,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-19,2009,230045.0,16193521.0,10.64,8.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-20,2009,230045.0,16193521.0,10.94,26.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-21,2009,230045.0,16193521.0,10.85,64.4,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-22,2009,230045.0,16193521.0,11.12,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-23,2009,230045.0,16193521.0,11.05,18.4,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-24,2009,230045.0,16193521.0,10.55,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-25,2009,230045.0,16193521.0,10.97,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-26,2009,230045.0,16193521.0,10.7,4.8,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-27,2009,230045.0,16193521.0,11.03,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-28,2009,230045.0,16193521.0,11.15,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-29,2009,230045.0,16193521.0,11.56,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-11-30,2009,230045.0,16193521.0,10.96,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-01,2009,230045.0,16193521.0,12.69,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-02,2009,230045.0,16193521.0,12.8,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-03,2009,230045.0,16193521.0,12.79,5.4,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-04,2009,230045.0,16193521.0,12.17,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-05,2009,230045.0,16193521.0,12.09,7.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-06,2009,230045.0,16193521.0,12.93,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-07,2009,230045.0,16193521.0,12.82,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-08,2009,230045.0,16193521.0,12.15,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-09,2009,230045.0,16193521.0,13.02,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-10,2009,230045.0,16193521.0,13.05,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-11,2009,230045.0,16193521.0,12.63,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-12,2009,230045.0,16193521.0,12.31,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-13,2009,230045.0,16193521.0,12.72,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-14,2009,230045.0,16193521.0,12.3,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-15,2009,230045.0,16193521.0,12.87,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-16,2009,230045.0,16193521.0,12.71,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-17,2009,230045.0,16193521.0,12.42,3.2,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-18,2009,230045.0,16193521.0,12.91,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-19,2009,230045.0,16193521.0,12.75,3.6,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-20,2009,230045.0,16193521.0,12.82,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-21,2009,230045.0,16193521.0,12.84,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-22,2009,230045.0,16193521.0,12.53,4.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-23,2009,230045.0,16193521.0,12.51,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-24,2009,230045.0,16193521.0,13.29,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-25,2009,230045.0,16193521.0,12.8,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-26,2009,230045.0,16193521.0,12.42,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-27,2009,230045.0,16193521.0,12.39,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-28,2009,230045.0,16193521.0,12.82,3.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-29,2009,230045.0,16193521.0,12.84,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-30,2009,230045.0,16193521.0,12.59,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2009-12-31,2009,230045.0,16193521.0,12.34,0.0,3349620.0,812795.0,2536824.0,1.6451078728666912
2010-01-01,2010,230045.0,16193521.0,14.96,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-02,2010,230280.3616438356,16194386.621917808,15.51,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-03,2010,230515.7232876712,16195252.243835617,15.16,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-04,2010,230751.0849315069,16196117.865753423,15.05,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-05,2010,230986.44657534247,16196983.487671234,15.36,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-06,2010,231221.80821917808,16197849.10958904,15.63,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-07,2010,231457.1698630137,16198714.731506849,15.21,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-08,2010,231692.5315068493,16199580.353424655,15.1,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-09,2010,231927.8931506849,16200445.975342466,14.88,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-10,2010,232163.25479452056,16201311.597260274,15.22,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-11,2010,232398.61643835617,16202177.219178082,15.16,2.6,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-12,2010,232633.97808219175,16203042.84109589,15.52,2.6,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-13,2010,232869.3397260274,16203908.4630137,14.85,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-14,2010,233104.701369863,16204774.084931508,15.63,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-15,2010,233340.06301369864,16205639.706849314,15.65,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-16,2010,233575.42465753423,16206505.328767125,15.63,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-17,2010,233810.78630136987,16207370.950684931,14.73,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-18,2010,234046.14794520548,16208236.57260274,14.53,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-19,2010,234281.5095890411,16209102.194520548,15.27,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-20,2010,234516.8712328767,16209967.816438356,15.17,2.8,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-21,2010,234752.23287671237,16210833.438356165,14.98,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-22,2010,234987.59452054795,16211699.060273971,15.32,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-23,2010,235222.9561643836,16212564.682191782,15.24,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-24,2010,235458.3178082192,16213430.304109588,15.09,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-25,2010,235693.6794520548,16214295.926027397,15.49,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-26,2010,235929.0410958904,16215161.547945203,15.61,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-27,2010,236164.40273972604,16216027.169863014,14.93,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-28,2010,236399.76438356165,16216892.791780822,14.86,5.2,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-29,2010,236635.1260273973,16217758.41369863,15.27,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-30,2010,236870.48767123287,16218624.03561644,14.69,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-01-31,2010,237105.84931506848,16219489.657534247,15.61,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-01,2010,237341.2109589041,16220355.279452056,17.51,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-02,2010,237576.57260273973,16221220.901369862,17.67,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-03,2010,237811.9342465753,16222086.52328767,18.05,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-04,2010,238047.29589041093,16222952.14520548,17.88,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-05,2010,238282.65753424657,16223817.767123288,17.83,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-06,2010,238518.01917808215,16224683.389041096,18.11,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-07,2010,238753.38082191785,16225549.010958904,17.53,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-08,2010,238988.74246575343,16226414.632876713,17.86,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-09,2010,239224.10410958904,16227280.25479452,17.5,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-10,2010,239459.46575342465,16228145.87671233,18.23,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-11,2010,239694.82739726023,16229011.498630136,17.75,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-12,2010,239930.1890410959,16229877.120547945,17.41,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-13,2010,240165.5506849315,16230742.742465751,17.44,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-14,2010,240400.91232876712,16231608.364383562,17.55,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-15,2010,240636.27397260276,16232473.98630137,17.74,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-16,2010,240871.63561643835,16233339.608219178,17.72,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-17,2010,241106.997260274,16234205.230136989,17.77,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-18,2010,241342.3589041096,16235070.852054795,18.3,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-19,2010,241577.7205479452,16235936.473972602,17.38,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-20,2010,241813.0821917808,16236802.09589041,17.18,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-21,2010,242048.44383561643,16237667.71780822,17.66,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-22,2010,242283.80547945204,16238533.339726027,17.64,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-23,2010,242519.16712328768,16239398.961643836,17.81,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-24,2010,242754.5287671233,16240264.583561644,17.57,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-25,2010,242989.8904109589,16241130.205479452,17.32,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-26,2010,243225.2520547945,16241995.82739726,18.29,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-27,2010,243460.61369863013,16242861.44931507,17.49,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-02-28,2010,243695.9753424657,16243727.071232876,17.73,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-01,2010,243931.33698630135,16244592.693150684,19.79,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-02,2010,244166.698630137,16245458.315068493,19.52,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-03,2010,244402.0602739726,16246323.9369863,19.56,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-04,2010,244637.4219178082,16247189.55890411,20.05,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-05,2010,244872.78356164385,16248055.180821918,19.5,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-06,2010,245108.14520547944,16248920.802739726,19.6,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-07,2010,245343.50684931508,16249786.424657537,19.09,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-08,2010,245578.8684931507,16250652.046575343,19.1,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-09,2010,245814.2301369863,16251517.66849315,19.29,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-10,2010,246049.5917808219,16252383.290410958,19.44,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-11,2010,246284.95342465752,16253248.912328769,19.41,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-12,2010,246520.3150684932,16254114.534246575,19.66,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-13,2010,246755.6767123288,16254980.156164384,19.0,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-14,2010,246991.0383561644,16255845.778082192,19.96,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-15,2010,247226.4,16256711.4,19.74,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-16,2010,247461.7616438356,16257577.021917809,19.67,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-17,2010,247697.12328767125,16258442.643835615,19.41,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-18,2010,247932.4849315069,16259308.265753424,19.5,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-19,2010,248167.84657534247,16260173.887671232,19.15,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-20,2010,248403.20821917808,16261039.50958904,19.1,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-21,2010,248638.5698630137,16261905.13150685,19.37,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-22,2010,248873.9315068493,16262770.753424658,19.69,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-23,2010,249109.2931506849,16263636.375342466,19.67,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-24,2010,249344.65479452052,16264501.997260274,19.28,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-25,2010,249580.01643835616,16265367.619178085,19.76,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-26,2010,249815.37808219175,16266233.241095891,19.69,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-27,2010,250050.7397260274,16267098.863013698,19.41,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-28,2010,250286.10136986303,16267964.484931506,19.37,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-29,2010,250521.46301369864,16268830.106849317,19.13,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-30,2010,250756.82465753425,16269695.728767123,19.49,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-03-31,2010,250992.18630136983,16270561.350684932,19.28,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-01,2010,251227.54794520547,16271426.97260274,20.27,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-02,2010,251462.90958904108,16272292.594520548,20.05,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-03,2010,251698.27123287672,16273158.216438357,20.45,4.8,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-04,2010,251933.63287671236,16274023.838356163,20.05,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-05,2010,252168.99452054797,16274889.460273972,20.07,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-06,2010,252404.3561643836,16275755.08219178,20.28,13.5,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-07,2010,252639.7178082192,16276620.704109589,19.99,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-08,2010,252875.0794520548,16277486.326027395,20.01,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-09,2010,253110.4410958904,16278351.947945204,21.03,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-10,2010,253345.80273972603,16279217.569863014,19.88,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-11,2010,253581.16438356164,16280083.191780822,20.37,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-12,2010,253816.52602739725,16280948.81369863,20.41,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-13,2010,254051.8876712329,16281814.43561644,20.46,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-14,2010,254287.2493150685,16282680.057534246,20.5,30.4,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-15,2010,254522.6109589041,16283545.679452054,20.44,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
2010-04-16,2010,254757.97260273973,16284411.301369864,20.06,0.0,3403832.0,825950.0,2577882.0,1.6184522423439152
